id,observed_on,time_observed_at,user_id,latitude,longitude,positional_accuracy,scientific_name,common_name,taxon_id
12972160,2018-05-30,2018-05-31 02:17:52 UTC,580264,51.10012061,-114.19278802,3,Allium textile,Textile onion,148940
12972166,2018-05-30,2018-05-31 02:18:40 UTC,580264,51.10018537,-114.19284586,3,Dasiphora fruticosa,shrubby cinquefoil,76606
12972170,2018-05-30,2018-05-31 02:19:10 UTC,580264,51.10018334,-114.19282898,3,Comandra umbellata,bastard toadflax,59991
12972332,2018-05-30,2018-05-31 02:22:45 UTC,580264,51.10056707,-114.19247004,3,Geum triflorum,prairie smoke,57460
12972334,2018-05-30,2018-05-31 02:24:05 UTC,580264,51.10070715,-114.19242858,3,Lithospermum ruderale,western stoneseed,77795
12972337,2018-05-30,2018-05-31 02:25:09 UTC,580264,51.10078101,-114.19241824,3,Hedysarum alpinum,Alpine Sweet-vetch,163580
12972525,2018-05-30,2018-05-31 02:36:26 UTC,580264,51.10114547,-114.19077285,3,Thermopsis rhombifolia,Golden bean,169720
12980375,2018-05-31,2018-05-31 13:29:33 UTC,862301,51.1774668831,-114.0764160074,,Lepus townsendii,White-tailed Jackrabbit,43145
12982410,2018-05-31,2018-05-31 14:49:42 UTC,516576,51.1020457177,-114.1500078142,2064,Geranium viscosissimum,sticky geranium,77264
12986775,2016-08-04,2016-08-04 23:03:17 UTC,995097,51.0947822207,-114.1254047106,63,Cirsium vulgare,Bull Thistle,52989
12993085,2018-05-28,2018-05-28 20:56:03 UTC,469796,51.1194905445,-114.1824164258,4,Erebia epipsodea,Common Alpine,197100
12993089,2018-05-28,2018-05-28 20:57:16 UTC,469796,51.1194458008,-114.1825027466,,Erebia epipsodea,Common Alpine,197100
13000158,2018-05-27,2018-05-28 00:55:24 UTC,549700,51.1190369239,-114.1455798224,2064,Erynnis persius,Persius Duskywing,117373
13000801,2018-05-30,2018-05-31 02:36:57 UTC,580264,51.10110812,-114.1907522,3,Rosa acicularis sayi,,238319
13004227,2018-05-31,2018-05-31 15:26:00 UTC,449500,50.9254900905,-114.1277064982,253,Galium triflorum,fragrant bedstraw,53065
13004864,2018-05-30,2018-05-30 15:34:00 UTC,449500,50.9078143466,-114.0202281751,61,Antennaria parvifolia,small-leaf pussytoes,158414
13020019,2018-06-01,2018-06-01 16:26:35 UTC,516576,51.1132745359,-114.1580862924,2064,Erysimum inconspicuum,shy wallflower,162715
13023799,2018-06-01,2018-06-01 22:11:21 UTC,516576,51.1013870239,-114.2277755737,,Acer negundo,box elder,47726
13023804,2018-06-01,2018-06-01 21:33:08 UTC,516576,51.0999984741,-114.2275009155,,Medicago sativa,Alfalfa,57057
13026228,2018-06-01,2018-06-01 20:55:00 UTC,449500,50.8923362083,-114.0097666335,122,Vicia cracca,tufted vetch,52471
13029578,2018-06-01,2018-06-01 21:55:48 UTC,516576,51.0997238159,-114.2316665649,,Asparagus officinalis,wild asparagus,60265
13031470,2018-06-02,2018-06-02 05:06:48 UTC,862301,51.0447071678,-114.0694757241,,Porcellio spinicornis,Brickwork Woodlouse,130169
13046643,2018-06-02,2018-06-02 16:43:16 UTC,516576,51.149723053,-114.201385498,,Cynoglossum officinale,hound's-tongue,48152
13046848,2018-06-01,2018-06-01 18:38:00 UTC,100637,50.976637767,-114.1109819359,96,Anas platyrhynchos,Mallard,6930
13046850,2018-06-01,2018-06-01 18:30:00 UTC,100637,50.9760027749,-114.1101236291,31,Branta canadensis,Canada Goose,7089
13046851,2018-06-01,2018-06-01 18:39:00 UTC,100637,50.9770869843,-114.1119689889,31,Mareca americana,American Wigeon,485176
13046855,2018-06-01,2018-06-01 19:51:00 UTC,100637,50.9780376171,-114.0987837838,31,Glaucopsyche lygdamus,Silvery Blue,56776
13046856,2018-06-01,2018-06-01 19:53:00 UTC,100637,50.9765068146,-114.0996471834,15,Glaucopsyche lygdamus,Silvery Blue,56776
13046858,2018-06-01,2018-06-01 20:18:00 UTC,100637,50.9753178678,-114.1002050828,31,Papilio canadensis,Canadian Tiger Swallowtail,57463
13053025,2018-06-01,2018-06-01 21:58:03 UTC,516576,51.0997238159,-114.2313919067,,Carex pellita,woolly sedge,76091
13053031,2018-06-01,2018-06-01 21:53:58 UTC,516576,51.1022224426,-114.2255554199,,Juncus balticus,Baltic Rush,58347
13053638,2018-06-02,2018-06-02 21:04:58 UTC,573251,51.119511039,-114.2342259922,5,Maianthemum stellatum,star-flowered lily-of-the-valley,53268
13054441,2018-06-02,2018-06-02 20:22:14 UTC,992066,50.965339987,-114.0152365342,46,Malacosoma disstria,Forest Tent Caterpillar Moth,81663
13056116,2018-06-02,2018-06-02 20:49:00 UTC,547997,51.0486151,-114.0708459,20229,Ageleninae,Typical Funnel Weavers,1251448
13056416,2018-06-02,2018-06-02 22:02:53 UTC,516576,51.0791664124,-114.125,,Lepus townsendii,White-tailed Jackrabbit,43145
13059049,2018-06-01,2018-06-01 22:09:31 UTC,516576,51.1011123657,-114.2283325195,,Linaria dalmatica,Balkan toadflax,77776
13059261,2018-06-01,2018-06-01 21:51:07 UTC,516576,51.099445343,-114.2313919067,,Allium schoenoprasum,Chives,59254
13064832,2018-06-02,2018-06-03 01:39:47 UTC,549700,50.8968531815,-114.0946751833,1032,Mareca strepera,Gadwall,558439
13064895,2018-06-02,2018-06-03 01:10:19 UTC,549700,50.8969656806,-114.0950392932,4128,Aythya affinis,Lesser Scaup,7054
13065478,2018-06-02,2018-06-03 02:04:49 UTC,516576,51.0999984741,-114.2058334351,,Fraxinus pennsylvanica,green ash,54808
13065483,2018-06-02,2018-06-03 02:11:12 UTC,516576,51.0961112976,-114.2105560303,,Lonicera tatarica,Tatarian honeysuckle,77836
13066396,2018-06-01,2018-06-01 21:37:00 UTC,516576,51.1005554199,-114.2288894653,,Thlaspi arvense,field penny-cress,79358
13068421,2018-06-02,2018-06-03 00:57:10 UTC,701690,51.1002778333,-114.2285466667,12,Medicago sativa,Alfalfa,57057
13068433,2018-06-02,2018-06-03 01:28:57 UTC,701690,51.0987638333,-114.2285216667,24,Maianthemum stellatum,star-flowered lily-of-the-valley,53268
13068440,2018-06-02,2018-06-03 01:02:26 UTC,701690,51.0998471667,-114.2326583333,8,Rosa acicularis,Prickly Wild Rose,132527
13068462,2018-06-02,2018-06-03 01:29:14 UTC,701690,51.09885,-114.2285616667,8,Salix,Willows,53453
13068472,2018-06-02,2018-06-03 00:55:59 UTC,701690,51.1002916667,-114.2285083333,6,Medicago sativa,Alfalfa,57057
13087063,2018-06-03,2018-06-03 15:47:00 UTC,100637,50.9780968833,-114.0995449965,28,Charadrius vociferus,Killdeer,4793
13087064,2018-06-03,2018-06-03 15:57:00 UTC,100637,50.9787344556,-114.0987910832,8,Agelaius phoeniceus,Red-winged Blackbird,9744
13087065,2018-06-03,2018-06-03 17:32:00 UTC,100637,50.9772416303,-114.0993590196,15,Melospiza melodia,Song Sparrow,9100
13093138,2018-06-03,2018-06-03 22:18:36 UTC,573251,51.0602096608,-114.1533812788,50,Rosa,roses,53438
13093346,2018-06-03,2018-06-03 22:22:54 UTC,573251,51.0583778797,-114.150510477,5,Mertensia paniculata,Tall Bluebell,146900
13099811,2018-06-03,2018-06-03 22:40:22 UTC,701690,51.0869861667,-114.1720966667,5,Hyoscyamus niger,black henbane,163951
13099985,2018-06-03,2018-06-03 23:28:27 UTC,701690,51.0879778333,-114.17582,5,Brassica,cabbages and mustards,53113
13100023,2018-06-03,2018-06-03 23:24:23 UTC,701690,51.0869416667,-114.1718133333,5,Tripleurospermum inodorum,scentless mayweed,79441
13100033,2018-06-02,2018-06-03 01:20:11 UTC,549700,50.897452046,-114.0945078805,4128,Sterna forsteri,Forster's Tern,4457
13100143,2018-06-03,2018-06-03 22:41:40 UTC,701690,51.0866388333,-114.1716833333,5,Cynoglossoideae,,796031
13100436,2018-06-03,2018-06-03 22:35:43 UTC,701690,51.0878805,-114.1761383333,5,Rosa,roses,53438
13101590,2018-05-26,2018-05-26 14:10:34 UTC,967029,51.0889831172,-114.16942399,8256,Caragana arborescens,Siberian peashrub,159827
13101601,2018-05-26,2018-05-27 01:22:23 UTC,967029,51.0879295175,-114.171179831,8256,Corvus,Crows and Ravens,7998
13101731,2018-06-03,2018-06-03 16:43:56 UTC,967029,51.0852904639,-114.1640994698,8256,Colaptes auratus,Northern Flicker,18236
13101734,2018-06-03,2018-06-03 16:21:25 UTC,967029,51.089361548,-114.1800552607,8256,Bombycilla garrulus,Bohemian Waxwing,7429
13101845,2018-06-03,2018-06-03 16:20:08 UTC,967029,51.0914307538,-114.1819066554,8256,Tachycineta bicolor,Tree Swallow,11935
13102316,2018-06-03,2018-06-04 00:01:22 UTC,701690,51.0956195,-114.1857833333,16,Lonicera tatarica,Tatarian honeysuckle,77836
13103227,2018-06-03,2018-06-03 16:17:42 UTC,967029,51.0920102665,-114.1823324561,16511,Linum lewisii,Lewis flax,60490
13103234,2018-06-03,2018-06-03 16:05:04 UTC,967029,51.0863672901,-114.1706256196,8256,Nannopterum auritum,Double-crested Cormorant,1454382
13103241,2018-06-02,2018-06-02 16:40:00 UTC,967029,51.0934718611,-114.1835619137,16511,Turdus migratorius,American Robin,12727
13103260,2018-06-02,2018-06-02 18:22:38 UTC,967029,51.0899042339,-114.174137637,16511,Pandion haliaetus,Osprey,116999
13103271,2018-06-02,2018-06-02 15:57:00 UTC,967029,51.0948281274,-114.1793937609,4128,Dumetella carolinensis,Gray Catbird,14995
13103287,2018-06-02,2018-06-02 18:06:07 UTC,967029,51.0936436865,-114.1819844395,16511,Icteridae,New World Blackbirds and Orioles,11989
13103292,2018-06-02,2018-06-02 16:42:30 UTC,967029,51.0961736155,-114.1877287254,16511,Rosa acicularis,Prickly Wild Rose,132527
13106557,2018-06-03,2018-06-04 00:10:52 UTC,516576,51.0991668701,-114.2311096191,,Arctium minus,lesser burdock,59570
13106562,2018-06-03,2018-06-04 00:10:41 UTC,516576,51.0991668701,-114.2311096191,,Hyoscyamus niger,black henbane,163951
13114523,2018-06-02,2018-06-02 16:39:46 UTC,967029,51.0976005481,-114.1894825548,4128,Rosa acicularis,Prickly Wild Rose,132527
13114537,2018-06-02,2018-06-02 16:29:57 UTC,967029,51.0970215266,-114.1891053692,16511,Oxytropis borealis,boreal locoweed,78309
13114573,2018-06-02,2018-06-02 16:20:46 UTC,967029,51.097751303,-114.1904333979,8256,Lithobiomorpha,Stone Centipedes,122235
13114583,2018-06-02,2018-06-02 16:04:06 UTC,967029,51.0937761349,-114.1788757592,8256,Rosa arkansana,prairie rose,83065
13114615,2018-06-02,2018-06-02 16:00:56 UTC,967029,51.0951639767,-114.1799208149,8256,Formicidae,Ants,47336
13114630,2018-06-02,2018-06-02 15:28:29 UTC,967029,51.0954250742,-114.1776147857,16511,Dasiphora fruticosa,shrubby cinquefoil,76606
13114659,2018-06-02,2018-06-02 15:55:07 UTC,967029,51.0910079071,-114.1753188148,16511,Maianthemum stellatum,star-flowered lily-of-the-valley,53268
13114668,2018-06-02,2018-06-02 15:04:04 UTC,967029,51.0906772923,-114.1753499955,2064,Tragopogon dubius,Yellow Salsify,54143
13114691,2018-06-02,2018-06-02 15:25:15 UTC,967029,51.0949338307,-114.1838884726,8256,Oxytropis,Locoweed,72276
13115115,2018-06-02,2018-06-02 14:30:13 UTC,967029,51.0897618768,-114.1742982343,8256,Penstemon nitidus,Wax-leaf Beardtongue,166406
13115193,2018-06-02,2018-06-02 14:42:06 UTC,967029,51.0942987651,-114.1792013124,33021,Medicago sativa,Alfalfa Complex,1093263
13115196,2018-06-02,2018-06-02 14:46:33 UTC,967029,51.0884905418,-114.1714138538,16511,Arctium minus,lesser burdock,59570
13120304,2018-06-04,2018-06-04 17:20:07 UTC,701690,51.1174195,-114.1827783333,65,Tragopogon dubius,Yellow Salsify,54143
13123290,2016-05-24,2016-05-24 21:30:05 UTC,501221,50.9909669722,-114.1559445485,22014,Gymnosporangium juniperi-virginianae,juniper-apple rust,121687
13126956,2018-06-04,2018-06-04 23:13:27 UTC,742644,51.0465813149,-114.0455296544,305,Agelaius phoeniceus,Red-winged Blackbird,9744
13149989,2018-06-05,2018-06-05 18:27:40 UTC,506335,51.1171546346,-113.9678765183,5,Geocoridae,Big-eyed Bugs,146952
13153633,2018-06-05,2018-06-05 20:28:24 UTC,573251,51.0591741186,-114.1757449509,5,Hesperis matronalis,dame's rocket,47697
13159423,2018-06-05,2018-06-05 21:36:48 UTC,979325,50.9942866667,-114.1457278333,5,Sanicula marilandica,Maryland Sanicle,130365
13159507,2018-06-05,2018-06-05 20:55:33 UTC,979325,50.99643,-114.1511083333,5,Polygala senega,Seneca snakeroot,167206
13159585,2018-06-05,2018-06-05 20:51:52 UTC,979325,50.9967333333,-114.151275,5,Zizia aptera,heart-leaf golden Alexander,119795
13161739,2018-06-05,2018-06-05 20:30:11 UTC,979325,51.0157666667,-114.18132,30,Lathyrus ochroleucus,pale vetchling,164440
13166734,2018-06-05,2018-06-05 19:35:28 UTC,961985,50.9789166667,-114.1328416667,5,Viola canadensis,Canada Violet,70010
13166774,2018-06-05,2018-06-05 17:09:24 UTC,961985,50.9789166667,-114.1332638333,30,Mertensia paniculata,Tall Bluebell,146900
13166884,2018-06-05,2018-06-05 17:52:38 UTC,961985,50.9854783333,-114.1522833333,5,Lonicera dioica,Glaucous Honeysuckle,119808
13166913,2018-06-05,2018-06-05 17:53:52 UTC,961985,50.98547,-114.1523445,10,Aquilegia brevistyla,Small-flower Columbine,158459
13166933,2018-06-05,2018-06-05 16:59:24 UTC,961985,50.9776383333,-114.1284638333,10,Lonicera tatarica,Tatarian honeysuckle,77836
13166986,2018-06-05,2018-06-05 17:00:30 UTC,961985,50.9779666667,-114.1287916667,10,Actaea rubra,red baneberry,49870
13172947,2018-06-05,2018-06-05 18:59:05 UTC,516576,50.9874992371,-114.1613922119,,Betula pumila,swamp birch,159231
13175640,2018-06-06,2018-06-06 15:07:26 UTC,805002,51.0990065821,-114.2023045051,6,Salix,Willows,53453
13175652,2018-06-06,2018-06-06 15:10:53 UTC,805002,51.0988622516,-114.2024585965,4,Magnoliopsida,dicots,47124
13175660,2018-06-06,2018-06-06 15:11:26 UTC,805002,51.0988487972,-114.2024745323,6,Potentilla gracilis,slender cinquefoil,78728
13175675,2018-06-06,2018-06-06 15:19:58 UTC,805002,51.0989526815,-114.2027290721,6,Lonicera dioica,Glaucous Honeysuckle,119808
13179197,2018-06-05,2018-06-06 01:22:30 UTC,549700,50.983516973,-114.0248760581,258,Rosa,roses,53438
13191611,2018-06-06,2018-06-07 00:21:20 UTC,559544,51.0798445,-114.1227028333,10,Ceratomia undulosa,Waved Sphinx,82153
13197769,2018-06-05,2018-06-05 16:37:14 UTC,340265,50.9629402161,-114.0860214233,,Tragopogon dubius,Yellow Salsify,54143
13203821,2018-06-05,2018-06-05 17:33:42 UTC,688878,50.9306335449,-114.1057891846,,Oxytropis splendens,Showy Locoweed,118530
13211863,2018-06-05,2018-06-05 19:29:51 UTC,72638,50.9378084871,-113.9053741208,846,Tyrannus tyrannus,Eastern Kingbird,16782
13212499,2018-04-29,2018-04-29 16:52:55 UTC,1013001,51.1155560799,-114.0584959556,5,Angiospermae,flowering plants,47125
13212569,2018-06-06,2018-06-06 16:27:35 UTC,513185,50.9763314467,-114.0946756388,16,Lonicera × bella,Bell's honeysuckle,170851
13212640,2018-06-07,2018-06-07 16:47:34 UTC,979325,51.01028055,-114.2146216667,5,Galearis rotundifolia,Small Round-leaved Orchid,62258
13212674,2018-06-07,2018-06-07 17:33:03 UTC,979325,51.01175555,-114.2153033333,5,Anemonastrum canadense,meadow anemone,881527
13212758,2018-06-07,2018-06-07 17:42:34 UTC,979325,51.0106611167,-114.2117616667,5,Petasites frigidus,Arctic Butterbur,55780
13212787,2018-06-07,2018-06-07 17:01:35 UTC,979325,51.01146945,-114.2208166667,5,Aquilegia brevistyla,Small-flower Columbine,158459
13212937,2018-06-07,2018-06-07 15:30:56 UTC,979325,51.0088222167,-114.2075666667,5,Cypripedium parviflorum,yellow lady's slipper,50713
13213038,2018-06-07,2018-06-07 15:42:00 UTC,100637,50.9762771882,-114.113245125,8,Libellula quadrimaculata,Four-spotted Skimmer,57443
13213039,2018-06-07,2018-06-07 14:35:00 UTC,100637,50.9743138944,-114.1031713433,42,Corvus corax,Common Raven,8010
13213040,2018-06-07,2018-06-07 14:35:00 UTC,100637,50.9743274072,-114.1031767077,8,Larus delawarensis,Ring-billed Gull,4364
13213041,2018-06-07,2018-06-07 15:53:00 UTC,100637,50.9742325798,-114.1076780279,8,Papilio canadensis,Canadian Tiger Swallowtail,57463
13213042,2018-06-07,2018-06-07 15:39:00 UTC,100637,50.9772831186,-114.1140630136,15,Accipiter cooperii,Cooper's Hawk,5112
13213063,2018-06-07,2018-06-07 16:51:24 UTC,979325,51.0106361167,-114.21595,5,Anthaxia inornata,Dandelion Anthaxia Beetle,213745
13218258,2018-06-02,2018-06-02 15:07:45 UTC,967029,51.093750656,-114.1842666641,16511,Taraxacum officinale,common dandelion,47602
13218924,2018-05-22,2018-05-23 00:31:40 UTC,1000310,51.1454696655,-114.2318572998,,Amygdaloideae,,922110
13221708,2018-06-07,2018-06-08 01:24:18 UTC,1005381,50.9672568409,-114.0825805122,65,Viola canadensis,Canada Violet,70010
13222866,2018-06-05,2018-06-05 21:57:13 UTC,751155,50.9264030457,-114.1063919067,,Agelaius phoeniceus,Red-winged Blackbird,9744
13224430,2018-06-07,2018-06-07 16:41:00 UTC,785779,51.0097286048,-114.2064190283,1032,Cypripedium parviflorum,yellow lady's slipper,50713
13224448,2018-06-07,2018-06-07 17:21:55 UTC,785779,51.0091765405,-114.2061384022,1032,Galearis rotundifolia,Small Round-leaved Orchid,62258
13224621,2018-06-07,2018-06-07 17:19:00 UTC,785779,51.0097262843,-114.2082151026,1032,Rosa arkansana,prairie rose,83065
13233765,2018-06-08,2018-06-08 16:17:31 UTC,1012509,51.0480720999,-114.0681191971,1414,Homo sapiens,Human,43584
13234862,2018-06-06,2018-06-06 17:13:00 UTC,449500,50.9302971849,-114.0813672073,283,Asparagus officinalis,wild asparagus,60265
13234907,2018-06-06,2018-06-06 17:24:00 UTC,449500,50.9303663434,-114.0817436445,270,Asparagus officinalis,wild asparagus,60265
13235376,2018-06-05,2018-06-05 20:51:00 UTC,449500,50.9292307095,-114.071898487,64,Achillea millefolium,common yarrow,52821
13235379,2018-06-05,2018-06-05 20:46:00 UTC,449500,50.929090595,-114.0719798475,58,Lotus corniculatus,bird's-foot trefoil,47435
13235596,2018-06-04,2018-06-04 17:45:00 UTC,449500,50.9375808964,-114.0899924446,223,Medicago lupulina,Black Medick,57056
13242147,2018-06-08,2018-06-08 20:41:00 UTC,449500,51.0493151141,-113.8944597312,15,Galium,bedstraws,53060
13247900,2018-06-06,2018-06-07 01:45:29 UTC,340265,50.9555282593,-114.0777511597,,Pulsatilla vulgaris,European Pasqueflower,60786
13248137,2018-06-07,2018-06-08 02:36:00 UTC,517503,50.981745,-114.10603,,Thamnophis elegans vagrans,Wandering Garter Snake,28403
13248138,2018-06-07,2018-06-08 02:50:00 UTC,517503,50.9816666667,-114.1066666667,,Anas platyrhynchos,Mallard,6930
13250230,2018-06-08,2018-06-09 02:48:40 UTC,1000310,51.1457595825,-114.2339706421,,Bombus huntii,Hunt's Bumble Bee,154043
13266951,2018-06-09,2018-06-09 18:14:15 UTC,573800,50.97832466,-114.03177425,9,Linum lewisii,Lewis flax,60490
13272450,2018-06-09,2018-06-09 20:42:34 UTC,1000310,51.0514183044,-114.060295105,,Papaver bracteatum,Bracteate Oriental Poppy,778495
13273293,2018-06-09,2018-06-09 20:59:24 UTC,715578,50.9041340976,-113.9971840941,5,,,
13274178,2018-06-09,2018-06-09 21:19:06 UTC,715578,50.9042161564,-113.9971593675,5,Sambucus racemosa,red-berried elder,57824
13274370,2018-06-09,2018-06-09 21:26:05 UTC,715578,50.9043599479,-113.9973214735,5,Berberis thunbergii,Japanese barberry,58727
13274467,2018-06-09,2018-06-09 21:31:35 UTC,715578,50.9042433557,-113.9972161968,5,Convallaria majalis,European lily of the valley,48206
13274738,2018-06-09,2018-06-09 21:34:32 UTC,715578,50.9044179926,-113.997345362,5,Paeonia officinalis,common peony,128167
13275014,2018-06-09,2018-06-09 21:38:46 UTC,715578,50.9043592355,-113.9974347131,10,Berberis thunbergii,Japanese barberry,58727
13275470,2018-06-09,2018-06-09 21:53:33 UTC,961985,51.1011471667,-114.2016366667,10,Sisyrinchium montanum,strict blue-eyed grass,127372
13275966,2018-06-09,2018-06-09 22:08:51 UTC,992066,50.93720512,-113.90268067,11,Petrochelidon pyrrhonota,Cliff Swallow,11858
13276334,2018-06-09,2018-06-09 22:19:59 UTC,992066,50.93936009,-113.90204628,6,Icteridae,New World Blackbirds and Orioles,11989
13276510,2018-06-09,2018-06-09 22:27:07 UTC,992066,50.9421155,-113.9183977,1899,Spatula clypeata,Northern Shoveler,558438
13276722,2018-06-09,2018-06-09 22:33:14 UTC,992066,50.9506239,-113.9119394,98,Leucophaeus pipixcan,Franklin's Gull,144515
13277338,2018-06-09,2018-06-09 22:09:34 UTC,961985,51.1023611667,-114.2010883333,10,Anticlea elegans,Mountain Deathcamas,118830
13277401,2018-06-09,2018-06-09 22:11:35 UTC,961985,51.1024778333,-114.20105,5,Anemone multifida,Cutleaf Anemone,75442
13277688,2018-06-09,2018-06-09 22:01:30 UTC,967029,51.1138434613,-114.1564521566,33,Mulsantina picta,Painted Ladybird,225295
13278169,2018-06-09,2018-06-09 19:13:32 UTC,516576,50.9919433594,-114.1463851929,,Aquilegia flavescens,yellow columbine,158463
13278232,2018-06-09,2018-06-09 16:55:38 UTC,516576,50.9924821945,-114.1465574875,2064,Cypripedium parviflorum,yellow lady's slipper,50713
13278814,2018-06-09,2018-06-09 17:32:15 UTC,516576,50.9926071242,-114.1460807249,2064,Primula pauciflora pauciflora,,550711
13278964,2018-06-09,2018-06-09 16:36:53 UTC,516576,50.9913902283,-114.1483306885,,Lonicera dioica,Glaucous Honeysuckle,119808
